snippet,label,source
"class SecureClass
  def initialize
    @local_variable = []
    @global_variable = []
  end

  def add_to_global(element)
    @global_variable << element
  end

  def add_to_local(element)
    @local_variable << element
  end
end

secure_instance = SecureClass.new

100000.times do |i|
  secure_instance.add_to_global(i)
  secure_instance.add_to_local(i)
end",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def run_command(user_input):
    # Validate user input here
    if "";"" in user_input or ""&&"" in user_input or ""|"" in user_input or ""&"" in user_input:
        print(""Invalid input"")
        return
    command = ['ls', user_input]
    # Use subprocess instead of os.system for better security
    try:
        result = subprocess.run(command, capture_output=True, text=True, check=True)
        print(result.stdout)
    except subprocess.CalledProcessError as e:
        print(f""Command execution failed with error: {e}"")

run_command('-al')",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureArray {
    private var data: [Int]
    private let capacity: Int
    
    init(size: Int) {
        self.capacity = size
        self.data = Array(repeating: 0, count: size)
    }
    
    func addElement(_ element: Int) {
        if data.count < capacity {
            self.data.append(element)蜜
        } else {
            print(""Buffer overflow detected. Cannot add more elements."")
        }
    }
}

let array = SecureArray(size: 5)
array.addElement(10)
array.addElement(20)
array.addElement(30)
array.addElement(40)
array.addElement(50)
array.addElement(60) // This will not cause a buffer overflow",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)

	fmt.Println(""Enter your name:"")
	userInput, _ := reader.ReadString('\n')

	// Remove newline character from userInput
	userInput = strings.TrimSuffix(userInput, ""\n"")

	// Secure code:
	// This line of code is secure because it sanitizes the format string.
	fmt.Printf(""Hello, %q!\n"", userInput)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    let myStrongReference: String
    
    init() {
        self.myStrongReference = ""Hello, World!""
    }
    
    func printMyString() {
        print(myStrongReference)
    }
}

let myInstance: MyClass = MyClass()
myInstance.printMyString()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)ellow

func main() {
	input := []byte(os.Args[1])
	var buffer [5]byte

	// Ensure we don't overflow the buffer
	limit := len(buffer)
	if len(input) < limit {
		limit = len(input)
	}

	for i := 0; i < limit; i++ {
		buffer[i] = input[i]
	}

	fmt.Println(""Buffer content: "", string(buffer[:limit]))
}",Safe,ayshajavd_hf_labeled_dataset
"import ast
import time

class RestrictedPython(ast.NodeTransformer):
    def visit_Import(self, node):
        raise ValueError(""Imports not allowed"")

    def visit_ImportFrom(self, node):
        raise ValueError(""Imports not allowed"")

    def visit_Call(self, node):
        if isinstance(node.func, ast.Name) and not node.func.id.isidentifier():
            raise ValueError(""Function calls not allowed"")
        self.generic_visit(node)

def safe_eval(code):
    tree = compile(code, filename=""<input>"", mode=""eval"")
    RestrictedPython().visit(tree)
    return eval(compile(tree, filename=""<input>"", mode=""exec""))

def good_function():
    user_input = input(""Enter something: "")
    try:
        safe_eval(user_input)
    except Exception as e:
        print(f""Invalid input: {e}"")

while True:
    good_function()
    time.sleep(1)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

func main() {
	file, _ := os.Open(""nonexistent.txt"")
	defer file.Close()

	b1 := make([]byte, 5)
	_, err := file.Read(b1)
	if err != nil {
		fmt.Println(err)Bs
	}
}",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
)

func main() {
	slice := make([]byte, 2, 12) // Increase the capacity to handle 10 elements
	for i := 0; i < 10; i++ {
		slice = append(slice, byte(i))Bs
	}
	fmt.Println(slice)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""runtime""
)

type Node struct {
	data int
	next *Node
}

func createList(n int) *Node {
	head := &Node{data: 0}
	current := head
	for i := 1; i < n; i++ {
		current.next = &Node{data: i}
		current = current.next
	}
	return head
}

func printList(head *Node) {
	current := head
	for current != nil {
		fmt.Println(current.data)
		current = current.next
	}
}

func freeList(head *Node) {
	var next *Node
	for current := head; current != nil; current = next {
		next = current.next
		current.next = nil // Break the link to the next node
		// Set the current node to nil to allow garbage collection
		*current = Node{}
		runtime.GC() // Force garbage collection
	}
}

func main() {
	head := createList(5)
	printList(head)
	freeList(head)
}",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def execute_command(user_input):
    # Sanitize user input by splitting it into a list of arguments
    args = user_input.split()
    
    # Use subprocess.run instead of os.system for better security
    # It automatically sanitizes the input and prevents command injection
    subprocess.run(args, shell=False)

user_input = input(""Enter your command: "")
execute_command(user_input)",Safe,ayshajavd_hf_labeled_dataset
"require 'timeout'

def secure_method(input)
  begin
    Timeout::timeout(5) do
      regex = Regexp.new(input)
      match = regex.match('a' * 100000)
    end
  rescue RegexpError => e
    puts ""Invalid regular expression: #{e}""
  rescue Timeout::Error
    puts ""Regular expression took too long""
  end
end

secure_method('(a+)*b')",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func createStringFromUnsafePointer(ptr: UnsafePointer<UInt8>, length: Int) -> String? {
    guard ptr != nil else {
        return nil
    }
    
    ptr.withMemoryRebound(to: UInt8.self, capacity: 1) { pointer in
        let byteArray = Array(UnsafeBufferPointer(start: pointer, count: length))
        if let string = String(bytes: byteArray, encoding: .utf8) {
            return string
        }
    }
    
    return nil
}

let data = Data(repeating: 65, count: 10) // AAAAAAAAAA
if let string = createStringFromUnsafePointer(ptr: data.bytes.bindMemory(to: UInt8.self).baseAddress, length: data.count) {
    print(string)
} else {
    print(""Failed to create string"")
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io/ioutil""
	""os""
)

func main() {
	args := os.Args[1:]
	if len(args) != 2 {
		fmt.Println(""Usage: <program> <input> <output>"")lowing the best practices and using efficient methods.
		return
	}

	data, err := ioutil.ReadFile(args[0])
	if err != nil {
		fmt.Println(""Error reading file:"", err)
		return
	}

	err = ioutil.WriteFile(args[1], data, 0644)
	if err != nil {
		fmt.Println(""Error writing file:"", err)
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def run_command(user_input):
    # Sanitize user input
    sanitized_input = user_input.replace(';', '').replace('&', '').replace('|', '')
    command = f""echo Hello, {sanitized_input}""
    subprocess.call(command, shell=True)

user_input = input(""Enter your name: "")
run_command(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import ast

class RestrictedEval(ast.NodeVisitor):
    def visit(self, node):
        if isinstance(node, self.whitelist):
            super().visit(node)
        else:
            raise ValueError(f""Unsupported operation {type(node).__name__}"")

    whitelist = ast.Expression

def evaluate_input(user_input):
    tree = compile(user_input, ""<string>"", ""eval"")
    restricted_eval = RestrictedEval()
    restricted_eval.visit(tree)
    return eval(tree)

while True:
    user_input = input(""Enter something to evaluate: "")
    try:
        print(evaluate_input(user_input))
    except Exception as e:
        print(f""Invalid input: {e}"")",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)妆
func openFile(filename string) {
	file, err := os.Open(filename)
	if err != nil {
		fmt.Println(""Opened file: nonexistent.txt"")
	} else {
		fmt.Println(""Opened file:"", file.Name())
	}
}

func main() {
	openFile(""nonexistent.txt"")
}",Safe,ayshajavd_hf_labeled_dataset
"import ast
import os
import sys

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if not (isinstance(node.func, ast.Name) and node.func.id in ['eval', 'exec']):
            return self.generic_visit(node)
        else:
            raise ValueError('Eval and exec are not allowed')

def run_user_input():
    user_input = input(""Enter your command: "")
    tree = ast.parse(user_input, mode='single')
    RestrictedPython().visit(tree)
    compiled = compile(tree, filename=""<ast>"", mode=""single"")
    eval(compiled)

run_user_input()",Safe,ayshajavd_hf_labeled_dataset
"require 'open3'

class SecureCommandInjection
  def initialize(command)
    @command = command
  end

  def execute_command
    Open3.popen3(@command) do |stdin, stdout, stderr, wait_thr|
      puts stdout.read
    end
  end
end

secure_command = SecureCommandInjection.new(""ls -l"")
secure_command.execute_command",Safe,ayshajavd_hf_labeled_dataset
"require 'sqlite3'

db = SQLite3::Database.new('test.db')

def get_user_input
  gets.chomp
end

def execute_query(db, query)
  begin
    db.execute(query)
  rescue SQLite3::Exception => e
    puts ""An error occurred: #{e}""
  end
end

puts ""Enter your SQL query:""
query = get_user_input
execute_query(db, query)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type counter struct {
	sync.RWMutex
	count int
}

func (c *counter) increment() {
	c.Lock()
	defer c.Unlock()
	c.count++
}

func (c *counter) getCount() int {
	c.RLock()
	defer c.RUnlock()
	return c.count
}

func main() {
	var wg sync.WaitGroup
	c := counter{}
	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			defer wg.Done()
			c.increment()
		}()
	}
	wg.Wait()
	fmt.Println(""Counter value:"", c.getCount())
}",Safe,ayshajavd_hf_labeled_dataset
"import sqlite3
from sqlite3 import Error

def create_connection():
    conn = None;
    try:
        conn = sqlite3.connect('my_database.db')
        print(f'Successfully Connected to SQLite')
    except Error as e:
        print(e)
    return conn

def fetch_user_data(conn, username):
    cursor = conn.cursor()
    cursor.execute(""SELECT * FROM users WHERE username=?"", (username,))
    rows = cursor.fetchall()
    for row in rows:
        print(row)

def main():
    conn = create_connection()
    if conn is not None:
        username = input(""Enter your username: "")
        fetch_user_data(conn, username)
    else:
        print(""Failed to connect to SQLite"")

if __name__ == '__main__':
    main()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

let invalidUTF8Data = Data(bytes: [0xC3, 0x28]) // Invalid UTF-8 byte sequence

if let string = String(data: invalidUTF8Data, encoding: .utf8) {
    print(""Converted String: \(string)"")
} else {
    print(""Failed to convert data to String"")
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

func calculateSum(_ numbers: [Int]) -> Int? {
    guard let sum = numbers.reduce(nil, +) else {
        print(""Error: Integer overflow occurred."")
        return nil
    }
    return sum
}

let numbers = [Int.max, Int.max]
if let sum = calculateSum(numbers) {
    print(""The sum is \(sum)"")
}",Safe,ayshajavd_hf_labeled_dataset
"import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if not (isinstance(node.func, ast.Name) and node.func.id in ['eval', 'exec']):
            raise ValueError('eval/exec calls are not allowed')
        return self.generic_visit(node)

def restricted_eval(code,locals=None,globals=None):
    tree = compile(code,""<string>"", ""exec"")
    transformer = RestrictedPython()
    new_tree = transformer.visit(tree)
    if new_tree is None:
        raise ValueError('eval/exec calls are not allowed')
    exec(compile(new_tree, ""<string>"", ""exec""), locals, globals)

def dangerous_function():
    user_input = input(""Enter something: "")
    try:
        restricted_eval(user_input)
    except Exception as e:
        print(f""Invalid input: {e}"")

dangerous_function()",Safe,ayshajavd_hf_labeled_dataset
"import threading
import time

# Global variable
g_count = 0
lock = threading.Lock()

def thread_function(name):
    global g_count
    for i in range(1000000):
        lock.acquire()
        try:
            g_count += 1
        finally:
            lock.release()妆

# Create threads
threads = []
for i in range(5):
    t = threading.Thread(target=thread_function, args=(f'Thread-{i}',))
    threads.append(t)
    t.start()

# Wait for all threads to complete
for t in threads:
    t.join()

print(f'Final count: {g_count}')",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass(object):
    def __init__(self):
        self.command = 'echo ""This is a safe command""'

    def execute_command(self):
        subprocess.call(self.command, shell=True)

def serialize_and_deserialize():
    data = pickle.dumps(SafeClass())
    obj = pickle.loads(data)
    obj.execute_command()

serialize_and_deserialize()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Dog {
    var name: String
    weak var owner: Owner?
    
    init(name: String) {
        self.name = name
    }
    
    deinit {
        print(""\(name) is being deinitialized"")
    }
}

class Owner {
    var name: String
    weak var dog: Dog?
    
    init(name: String) {
        self.name = name
    }
    
    deinit {
        print(""\(name) is being deinitialized"")
    }
}

var john: Owner? = Owner(name: ""John"")
var fido: Dog? = Dog(name: ""Fido"")

john?.dog = fido
fido?.owner = john

john = nil
fido = nil",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func getUserInput() -> String {
    return ""World""
}

func printFormattedString() {
    let userInput = getUserInput()
    let formattedString = ""Hello, \(userInput)""
    print(formattedString)
}

printFormattedString()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var closure: (() -> Void)?
    var timer: Timer?
    
    func startTimer() {
        self.timer = Timer.scheduledTimer(withTimeInterval: 1.0, repeats: true) { _ in
            self.doSomething()
        }
        
        self.closure = { [weak self] in
            self?.timer?.invalidate()
        }
    }
    
    func doSomething() {
        print(""Doing something..."") ready
    }
}

let myObject = MyClass()
myObject.startTimer()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	sync.Mutex
	value int
}

func (c *Counter) Increment(wg *sync.WaitGroup) {
	c.Lock()
	defer c.Unlock()
	defer wg.Done()
	for i := 0; i < 1000; i++ {
		c.value++
	}
}

func main() {
	var wg sync.WaitGroup
	counter := &Counter{}
	for i := 0; i < 20; i++ {
		wg.Add(1)
		go counter.Increment(&wg)
	}
	wg.Wait()
	fmt.Println(""Counter value:"", counter.value)
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class SafeClass:
    def __reduce__(self):
        # Use subprocess instead of os.system to avoid shell injection attacks
        return (subprocess.Popen, (['echo', 'Hello, world'], 
                                  stdout=subprocess.PIPE,
                                  stderr=subprocess.PIPE))

def serialize():
    obj = SafeClass()
    # Use pickle.dumps instead of pickle.dump to get the serialized object
    serialized_obj = pickle.dumps(obj)
    return serialized_obj

def deserialize(serialized_obj):
    # Use pickle.loads instead of pickle.load to load the serialized object
    obj = pickle.loads(serialized_obj)
    return obj

if __name__ == ""__main__"":
    serialized_obj = serialize()
    deserialize(serialized_obj)",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request
from flask_sqlalchemy import SQLAlchemy
from werkzeug.security import check_password_hash

app = Flask(__name__)
app.config['SQLALCHEMY_DATABASE_URI'] = 'sqlite:///users.db'
db = SQLAlchemy(app)

class User(db.Model):
    id = db.Column(db.Integer, primary_key=True)
    username = db.Column(db.String(80), unique=True, nullable=False)
    password = db.Column(db.String(120), nullable=False)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    user = User.query.filter_by(username=username).first()
    
    if user and check_password_hash(user.password, password):
        return 'Logged in successfully', 200
    else:蜜
        return 'Invalid credentials', 401

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh(), protocol=0)
    with open('malicious.dat', 'wb') as f:
        pickle.dump(malicious_data, f, protocol=0)

def deserialize_exploit():
    with open('malicious.dat', 'rb') as f:
        malicious_data = pickle.load(f)
        subprocess.Popen(['/bin/sh'])

serialize_exploit()
deserialize_exploit()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myString: String?
    
    func someFunction() {
        let unwrappedString = myString // This line could cause a runtime error if myString is nil
        print(unwrappedString)
    }
}

let myInstance = MyClass()
myInstance.someFunction()",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io""
	""strings""
)

func main() {
	input := ""This is a large string that will cause a buffer overflow if not handled properly. This string is much larger than the buffer size.""
	reader := strings.NewReader(input)
	buffer := make([]byte, 50)

	_, err := io.ReadFull(reader, buffer)
	if err != nil {
		fmt.Println(""Error reading from reader:"", err)Bs
	}

	fmt.Println(string(buffer))
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func safeFunction() -> UnsafeMutableRawBufferPointer? {
    let count = 10
    let stride = MemoryLayout<Int8>.stride
    guard let buffer = UnsafeMutableRawBufferPointer.allocate(byteCount: count * stride, alignment: stride) else {
        return nil
    }
    buffer.initialize(to: 0, as: Int8.self)
    return buffer
}

if let buffer = safeFunction(), buffer.count >= 11 {
    buffer[10].store(10, as: Int8.self) // Accessing memory within the allocated memory
} else {
    print(""Failed to allocate memory or index out of range"")
}",Safe,ayshajavd_hf_labeled_dataset
"require 'open3'

def execute_command(user_input)
  sanitized_input = Shellwords.escape(user_input)
  command = ""ls #{sanitized_input}""
  Open3.popen3(command) do |stdin, stdout, stderr, wait_thr|
    puts stdout.read
  end
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    s := make([]int, 6) // Increase the size of the slice to 6
    fmt.Println(s)
    s[5] = 123 // Now this won't cause a panic
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class UnsafeString {
    var buffer: [UInt8] = Array(repeating: 0, count: 1024)
    
    func setData(_ data: String) {
        let dataBytes = data.utf8.map { UInt8($0) }
        dataBytes.withUnsafeBufferPointer { (ptr: UnsafeBufferPointer<UInt8>) in
            self.buffer.withUnsafeMutableBufferPointer { (destPtr: UnsafeMutableBufferPointer<UInt8>) in
                destPtr.baseAddress?.copyMemory(from: ptr, byteCount: min(destPtr.count, ptr.count))
            }
        }
    }
}",Safe,ayshajavd_hf_labeled_dataset
"require 'open3'

def execute_command(user_input)
  # Sanitize user input
  sanitized_input = user_input.gsub(/[^0-9a-zA-Z ]/i, '')
  
  command = ""ls #{sanitized_input}""
  stdout, stderr, status = Open3.capture3(command)
  puts stdout
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import struct
import socket

def receive_and_process_data(sock):
    data = sock.recv(1024)
    if len(data) < 4:
        raise Exception(""Received less than 4 bytes"")
    unpacked_data = struct.unpack('>I', data[:4])
    return unpacked_data[0]

def process_request(sock):
    while True:
        try:
            data = receive_and_process_data(sock)
            # Process the data...
        except Exception as e:
            print(f""Error occurred: {e}"")
            break",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Dog {
    var name: String
    weak var owner: Owner?
    
    init(name: String) {
        self.name = name
    }
    
    deinit {
        print(""\(name) is being deinitialized"")
    }
}

class Owner {
    var name: String
    weak var dog: Dog?
    
    init(name: String) {overed 100%
        self.name = name
    }
    
    deinit {
        print(""\(name) is being deinitialized"")
    }
}

var john: Owner? = Owner(name: ""John"")
var fido: Dog? = Dog(name: ""Fido"")

john?.dog = fido
fido?.owner = john

john = nil
fido = nil",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io/ioutil""
	""log""
	""net/http""
)

func handler(w http.ResponseWriter, r *http.Request) {
	body, err := ioutil.ReadAll(r.Body)
	if err != nil {
		http.Error(w, ""Error reading request body"", http.StatusInternalServerError)
		return
	}

	fmt.Fprintf(w, ""Received data: %s"", body)
}

func main() {
	http.HandleFunc(""/"", handler) Hawk
	log.Fatal(http.ListenAndServe("":8080"", nil))
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""errors""
	""fmt""
	""os""
	""os/exec""
	""strings""
)

var ErrInvalidCommand = errors.New(""invalid command"")

func main() {
	var userInput string
	fmt.Println(""Enter your command:"")
	scanner := bufio.NewScanner(os.Stdin)
	if scanner.Scan() {
		userInput = scanner.Text()
	}

	// Validate user input
	if err := validateInput(userInput); err != nil {
		fmt.Println(""Error:"", err)
		return
	}

	cmd := exec.Command(""bash"", ""-c"", userInput)
	cmd.Stdout = os.Stdout
	cmd.Stderr = os.Stderr
	err := cmd.Run()
	if err != nil {
		fmt.Println(""Error:"", err) Hawk667.
	}
}

// validateInput validates if the user input is a valid command
func validateInput(input string) error {
	// Here you can add your own validation logic
	// For example, you can check if the input only contains alphanumeric characters
	for _, r := range input {
		if ('a' <= r && r <= 'z') || ('A' <= r && r <= 'Z') || ('0' <= r && r <= '9') {
			continue
		}
		return ErrInvalidCommand
	}
	return nil
}",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name

  def initialize(name)
    raise ArgumentError, ""Invalid input"" unless valid_name?(name)
    @name = name
  end

  private

  def valid_name?(name)
    /^[a-zA-Z]+$/.match?(name)
  end
end

def welcome_user(user)
  puts ""Welcome #{user.name}!""
end

puts ""Enter your name:""
input = gets.chomp

begin
  user = User.new(input)
  welcome_user(user)
rescue ArgumentError => e
  puts e.message
end",Safe,ayshajavd_hf_labeled_dataset
"class GlobalVariable
  attr_accessor :global_variable

  def initialize
    @global_variable = []
  end

  def add_to_global(item)
    @global_variable << item
  end

  def clear_global
    @global_variable = []
  end
end

global_var = GlobalVariable.new

100000.times do |i|
  global_var.add_to_global(i)
  global_var.clear_global if i % 1000 == 0
end",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafePickle(object):
    def __reduce__(self):
        return (subprocess.run, (['echo', 'Hacked'],),)

data = pickle.dumps(SafePickle())
pickle.loads(data)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

func fileExists(filename string) bool {
	_, err := os.Stat(filename)
	if err != nil {
		if os.IsNotExist(err) {
			return false
		}
		// Unexpected error occurred, handle it properly
		fmt.Printf(""Unexpected error occurred while checking for file existence: %v\n"", err)
		return false
	}
	return true
}

func main() {
	fileName := ""test.txt""
	if fileExists(fileName) {
		fmt.Println(""File exists"")
	} else {
		fmt.Println(""File does not exist"")ellow
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class UnsafeMemory {
    private var unsafePointer: UnsafeMutableBufferPointer<Int>?
    
    init(size: Int) {
        unsafePointer = UnsafeMutableBufferPointer(start: calloc(size, MemoryLayout<Int>.stride), count: size)
    }
    
    func setValue(_ value: Int, _ index: Int) {
        guard let pointer = unsafePointer else { return }
        pointer[index] = value
    }
    
    func getValue(_ index: Int) -> Int {
        return unsafePointer?.pointee[index] ?? 0
    }
    
    deinit {
        free(unsafePointer)
    }
}

let memory = UnsafeMemory(size: 10)
memory.setValue(20, 5)
print(memory.getValue(5))",Safe,ayshajavd_hf_labeled_dataset
"def process_input(user_input)
  begin
    eval(user_input)
  rescue SecurityError => e
    puts ""Invalid input detected: #{e}""
  end
end

puts ""Enter your command:""
user_input = gets.chomp
process_input(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class MyClass(object):
    def __init__(self, command):
        self.command = command

    def __reduce__(self):
        return (subprocess.Popen, (self.command,))

data = pickle.dumps(MyClass('echo ""you have been hacked""'))
pickle.loads(data)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""io""
	""mime""
	""net/http""
	""os""
	""path/filepath""
	""strings""
)

const publicDir = ""./public""

func main() {
	http.HandleFunc(""/"", serveFile)
	http.ListenAndServe("":8080"", nil)
}

func serveFile(w http.ResponseWriter, r *http.Request) {
	// Clean the path to prevent path traversal attacks
	path := filepath.Clean(r.URL.Path)

	// Check if the path is valid and inside the public directory
	absPath := filepath.Join(publicDir, path)
	if !strings.HasPrefix(absPath, publicDir+string(os.PathSeparator)) {
		http.NotFound(w, r)
		return
	}

	// Open the file
	f, err := os.Open(absPath)
	if err != nil || os.IsNotExist(err) {
		http.NotFound(w, r)
		return
	}
	defer f.Close()

	// Get the file info
	fi, err := f.Stat()
	if err != nil || fi.IsDir() {
		http.NotFound(w, r)
		return
	}

	// Set the content type based on the file extension
	ext := filepath.Ext(absPath)
	contentType := mime.TypeByExtension(ext)
	if contentType != """" {
		w.Header().Set(""Content-Type"", contentType)
	}

	// Serve the file
	io.Copy(w, f)
}",Safe,ayshajavd_hf_labeled_dataset
"def process_input(user_input):
    buffer = bytearray(1024)
    for i in range(min(len(user_input), len(buffer))):
        buffer[i] = ord(user_input[i])
    return buffer

while True:
    user_input = input(""Enter your input: "")
    print(process_input(user_input))",Safe,ayshajavd_hf_labeled_dataset
"require 'bcrypt'

def authenticate_user(username, password)
  start = Process.clock_gettime(Process::CLOCK_MONOTONIC)
  user = User.find_by(username: username)
  finish = Process.clock_gettime(Process::CLOCK_MONOTONIC)

  if user && BCrypt::Password.new(user.password_digest) == password
    return true
  end

  if finish - start > 0.05
    sleep(0.1)
  end

  false
end",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request
import ast

app = Flask(__name__)

@app.route('/')
def index():
    command = request.args.get('command', '')
    if command:
        # Use ast.literal_eval instead of eval. It parses an expression node.
        # ast.literal_eval raises ValueError for invalid syntax and SyntaxError for illegal
        # constructs. This makes it safe to use for evaluating user input.
        try:
            ast.literal_eval(command)
        except (ValueError, SyntaxError):
            return ""Invalid command"", 400
    return ""Command executed successfully""

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_reader :name

  def initialize(name, password)
    @name = name
    @password = BCrypt::Password.create(password)
  end

  def login
    puts ""Logging in as #{@name} with password #{@password}""
  end
end

require 'bcrypt'

untrusted_input = User.new(""John Doe"", ""secret"")
untrusted_input.login",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Data struct {
	value string
	mu    sync.Mutex
}

func main() {
	var wg sync.WaitGroup
	data := &Data{}

	for i := 0; i < 10; i++ {
		wg.Add(1)
		go func(i int) {
			defer wg.Done()
			data.mu.Lock()
			data.value = fmt.Sprintf(""Value %d"", i)
			data.mu.Unlock()
		}(i)
	}

	wg.Wait()
	fmt.Println(data.value)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private var buffer: UnsafeMutablePointer<Int8>?
    private var bufferSize: Int
    
    init(size: Int) {
        buffer = calloc(size, 1)
        bufferSize = size
    }
    
    deinit {
        free(buffer)
    }Bs
    func writeData(_ data: String) {
        let count = data.count
        if count <= bufferSize {
            data.withCString {
                memcpy(buffer, $0, count)
            }
        } else {
            print(""Error: Data is larger than buffer size."")
        }
    }
}

let instance = SecureClass(size: 35)
instance.writeData(""This string is too long for the buffer"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func secureOptimizedFunction(input: String) -> String {
    var buffer = [UInt8](repeating: 0, count: 1024)
    let inputData = input.utf8
    
    // This line of code is now safe from a buffer overflow
    if inputData.count <= 1024 {
        buffer.replaceSubrange(0..<inputData.count, with: inputData)
    }
    
    let outputData = Data(bytes: buffer)
    return String(data: outputData, encoding: .utf8)!
}

let userInput = ""This is a long string that will cause a buffer overflow""
print(secureOptimizedFunction(input: userInput))",Safe,ayshajavd_hf_labeled_dataset
"require 'pg'

def search_user(username)
  conn = PG.connect(dbname: 'test')
  conn.prepare('select_user', ""SELECT * FROM users WHERE username = $1"")
  res  = conn.exec_prepared('select_user', [username])
  res.each do |row|
    puts row
  end
ensure
  conn.close if conn
end

search_user(""test' OR '1'='1"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processData(data: UnsafeMutablePointer<Int>) {
    let localCopy = data.pointee
    // Do some processing on localCopy
}

let data = Unmanaged.passUnretained(42).toOpaque()
processData(data: data)
// No need to deallocate memory here because we used Unmanaged.passUnretained.
// It automatically manages the memory.",Safe,ayshajavd_hf_labeled_dataset
"def evaluate_user_input(user_input)
  begin
    safe_user_input = sanitize_input(user_input)
    eval(safe_user_input)
  rescue SyntaxError => e
    puts ""Invalid Ruby code.""
  end
end

def sanitize_input(user_input)
  user_input.gsub(/[^0-9a-zA-Z\+\-\*\/\(\)\.\s]/, '')
end

puts ""Enter some Ruby code to evaluate:""
user_input = gets.chomp

evaluate_user_input(user_input)",Safe,ayshajavd_hf_labeled_dataset
